Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40,yes
0.040807,-0.005943,0.005336,0.083374,0.004293,0.053075,-0.008055,-0.018276,0.05319,0.03793,0.125071,0.016291,0.020369,0.0465,-0.107001,0.05336,-0.014306,0.062009,0.014306,-0.062793,0.024476,0.028303,-0.057827,-0.049536,-0.018665,0.076915,-0.001906,0.0247,-0.029013,0.006331,-0.042561,0.0013,-0.02069,-0.022426,0.027302,0.040369,0.005178,0.063481,-0.085768,-0.090819,0.0268,1
0.003118,-0.005823,0.066601,0.020422,-0.069253,-0.01832,0.012355,-0.016424,-0.060858,-0.022668,0.090028,-0.00701,-0.074549,0.043746,-0.051008,-0.002762,0.084136,0.007843,0.028752,-0.009489,0.060836,0.028862,0.029615,0.110198,-0.063496,0.014269,0.052988,0.024368,0.011302,-0.128724,-0.003067,-0.068983,-0.000122,0.013833,0.049974,0.099251,0.108854,0.051893,-0.031649,-0.065802,0.113411,0
0.039941,-0.067362,0.022683,-0.055588,0.013169,0.001264,0.036533,-0.066944,-0.077079,0.049405,0.04998,-0.09596,0.02276,0.044252,-0.098746,-0.098475,-0.013051,0.093974,-0.018127,-0.058416,0.018534,-0.023155,-0.058867,-0.040769,-0.006685,-0.047691,0.07775,0.059632,0.045264,-0.013632,-0.102273,0.049044,-0.049935,-0.106883,0.030432,0.106645,0.003635,-0.013526,-0.04717,0.072832,0.051066,0
0.055884,-0.013956,0.069887,0.014092,-0.030419,0.020603,0.001903,0.003778,0.091685,-0.03531,0.023709,-0.022996,-0.127598,0.074832,0.015049,-0.042659,0.043316,0.070367,-0.029569,-0.013207,-0.079791,0.01984,-0.071408,0.049534,0.027941,-0.015223,0.127722,-0.068921,0.004874,0.004961,0.005054,0.00023,0.07035,-0.022018,0.003517,-0.001876,0.062157,0.055278,-0.022649,-0.034414,-0.058467,1
0.092707,-0.081819,-0.016815,0.122138,-0.050138,-0.057987,0.062544,-0.082639,0.026034,-0.019538,-0.009757,-0.068736,-0.029934,-0.027659,-0.028385,-0.042084,0.093424,-0.113463,0.0132,-0.048544,0.048301,-0.002056,-0.031157,0.041525,-0.002202,0.017473,-0.044836,0.118673,0.018623,0.124701,-0.056052,0.10621,0.040227,0.015175,-0.023534,-0.029949,0.066166,0.062725,-0.068042,0.012512,0.055727,1
0.052649,0.011864,0.011369,0.036623,-0.020887,-0.003669,-0.02146,-0.050952,-0.091562,0.057662,0.050633,0.069431,0.002157,0.022993,-0.002056,0.000733,0.071069,-0.033112,-0.017155,0.016824,-0.021493,-0.004339,-0.02077,-0.000127,0.033371,0.074184,0.067639,-0.040056,-0.072891,-0.017322,-0.031317,-0.060015,-0.038655,-0.051103,-0.003142,-0.047189,-0.03575,0.03825,-0.084445,-0.019937,0.005013,0
0.000795,0.06721,0.031999,0.017194,-0.03833,-0.003957,0.021383,-0.005718,0.031991,0.02166,0.021059,0.000454,-0.048115,0.081457,-0.015268,-0.06917,0.031518,-0.077685,-0.009513,0.009405,0.033286,-0.082124,-0.029263,0.060964,-0.034518,0.042732,-0.007881,0.062671,-0.078178,-0.048595,-0.005055,0.019097,-0.060821,-0.061969,-0.015169,0.036917,0.083875,0.014796,-0.000742,0.000159,0.068633,0
-0.008094,0.045582,0.031689,-0.090401,-0.072164,0.047309,0.060098,0.009868,0.050766,0.018846,-0.034343,-0.05925,-0.127378,0.034638,-0.04496,0.002112,0.046835,0.077922,0.005603,0.023051,-0.016644,0.079739,-0.035758,-0.006451,-0.019853,0.110297,0.08609,0.063272,0.062988,0.029683,-0.003732,0.01637,0.050756,-0.056657,0.031794,0.043588,-0.039936,0.088324,-0.093029,-0.000079,0.017869,1
0.063003,0.025998,-0.023826,0.066914,-0.103214,-0.030219,0.010315,0.001306,0.034819,0.002245,-0.071263,-0.015765,-0.026958,0.008492,0.058381,0.002308,-0.049828,0.056529,-0.04903,0.03566,-0.128931,-0.013634,-0.04266,0.078725,0.079445,0.011433,0.015967,-0.054076,-0.133348,-0.008831,-0.042647,-0.052483,0.073149,-0.052694,0.069608,0.018795,0.000587,-0.036627,-0.014325,-0.154358,0.081242,1
0.112758,0.054545,-0.009265,0.05861,-0.005335,0.045187,0.049572,-0.058495,0.052152,0.0011,0.015155,0.062329,-0.000853,0.024692,-0.084564,0.010031,-0.00986,-0.011184,0.004837,-0.04753,-0.031702,-0.038759,-0.035944,0.084307,-0.023604,0.087168,0.018067,0.02882,-0.003918,0.047281,0.012287,-0.037082,0.026884,-0.003033,0.014361,0.01456,0.063978,0.070639,0.004548,-0.10924,0.061041,1
0.0689,0.099263,0.011954,-0.002401,-0.02567,-0.012523,0.024138,-0.080373,-0.02208,-0.056327,-0.037486,-0.056993,0.026482,-0.059196,-0.007431,0.002853,0.079009,-0.002296,0.041911,-0.1051,-0.075586,0.057134,-0.0182,0.056513,0.01827,0.098413,0.071622,-0.002132,0.066997,-0.023798,-0.06671,0.071708,-0.055162,-0.18673,-0.034268,0.024727,-0.10698,-0.011533,-0.014485,-0.071176,-0.073376,1
0.119413,-0.064538,-0.086036,-0.046756,0.067141,-0.081932,0.047253,-0.020142,0.059761,0.074322,0.060661,-0.096414,-0.026617,-0.010956,-0.011801,0.006879,0.019814,0.045415,-0.020806,0.026785,-0.03529,0.049025,-0.001027,0.037054,0.049047,0.079656,0.022725,0.01557,-0.002862,-0.048875,0.088826,-0.002896,0.039153,0.082685,-0.106696,-0.045025,0.032679,0.037532,-0.116842,0.009322,-0.029558,0
0.124692,-0.020664,0.017345,0.003874,0.041714,-0.030865,0.022331,-0.070233,-0.020465,-0.018464,-0.103017,-0.020989,0.04888,0.045644,-0.168583,-0.005364,-0.025653,0.043595,-0.07863,-0.020315,0.011578,-0.049526,-0.0803,0.001364,-0.032716,0.000901,0.15251,0.079334,0.023831,-0.005344,-0.102506,0.02685,0.007915,-0.109675,0.006486,0.066109,0.061178,-0.008579,-0.034313,-0.022021,0.087527,1
0.006609,-0.080825,0.007737,0.108886,0.040771,-0.035091,0.009241,-0.062362,0.013785,0.057066,0.046298,-0.054568,-0.069985,0.010193,0.123086,-0.033895,0.077512,-0.068162,0.010095,-0.005404,0.002118,-0.029283,-0.025652,0.002957,-0.023766,-0.01546,0.039038,0.058097,0.030997,0.046657,-0.001237,0.034615,0.061352,0.009034,0.057215,-0.02585,-0.041842,-0.064893,-0.148549,-0.029261,-0.000291,0
0.049937,0.001974,0.075522,0.057421,0.037933,-0.095616,0.006463,-0.024261,-0.012064,0.076732,0.011222,0.057398,-0.041407,0.027228,0.016401,-0.110607,0.028428,-0.113235,-0.009199,-0.004997,0.038644,-0.108168,0.045521,-0.02534,0.094463,-0.044504,0.016785,-0.05142,-0.085239,-0.090059,0.019978,0.026807,-0.030977,0.031964,0.04723,-0.016529,0.01101,-0.040672,-0.088985,-0.015945,0.033868,1
-0.008504,-0.066563,-0.020312,0.078323,-0.059028,-0.048811,-0.055492,-0.023735,-0.014034,0.013223,0.044693,-0.031418,-0.092041,-0.013419,-0.057965,0.007825,0.008155,0.032903,-0.008097,-0.008494,0.074396,0.022206,-0.008357,0.060855,0.113981,-0.043058,0.010256,0.05849,-0.011919,-0.054281,-0.022881,0.051443,-0.052626,-0.049118,0.047504,0.048474,-0.089864,0.140972,-0.04518,-0.033705,0.004365,1
0.001047,-0.040914,0.029112,-0.020597,0.041659,-0.038028,-0.069376,-0.045458,0.04602,0.079079,0.065441,-0.028662,-0.074423,0.029961,0.10525,0.023439,-0.011496,0.002808,0.022413,-0.011341,-0.007384,0.04812,-0.015622,0.043144,-0.032451,-0.00327,0.076494,-0.005204,-0.073821,-0.125224,0.057497,-0.093352,-0.004643,-0.100046,0.011569,0.024632,-0.036613,0.011204,-0.077876,-0.016831,0.017638,1
-0.017041,0.013528,-0.00803,0.02779,0.082759,-0.028907,0.08855,-0.045047,-0.060445,0.127981,0.072827,0.019043,-0.018163,0.001782,-0.021908,-0.000448,0.007001,0.035506,0.018754,0.02756,-0.101334,0.111609,-0.031673,0.073566,0.053564,0.036866,-0.103842,0.094722,-0.018411,-0.004839,-0.018253,0.07652,0.071066,-0.069739,-0.018076,0.042518,0.055058,0.095762,0.021708,-0.060213,-0.099453,1
0.046061,0.023665,-0.023663,-0.027606,-0.045166,-0.068725,0.08952,-0.023011,0.055906,0.078164,0.058383,0.051581,-0.050181,-0.0169,-0.05961,0.019424,0.049776,0.031581,0.038339,0.003638,0.089464,-0.054588,0.06487,-0.002904,0.122462,0.004655,-0.00269,-0.003716,-0.03222,-0.068369,-0.01746,-0.004342,0.085886,-0.061555,0.029669,-0.061537,-0.031213,-0.007924,-0.052394,0.035819,0.062333,1
0.044813,-0.045169,-0.011631,0.050905,0.012619,-0.027913,0.030206,-0.066196,0.040681,0.014104,-0.00355,0.022591,-0.104858,-0.030954,0.022849,-0.078888,-0.009293,0.028541,-0.012461,0.061322,0.046238,-0.005385,-0.021125,0.13295,0.033668,0.106903,0.00586,0.037258,-0.000646,0.030522,-0.035855,-0.019473,-0.027645,-0.003938,0.057795,-0.001418,-0.013923,0.023215,-0.032507,-0.055977,-0.020586,1
0.09326,0.030612,-0.076494,0.023732,0.023426,-0.018358,0.062859,-0.005963,0.009345,0.077247,0.041385,0.020769,0.007531,-0.025525,0.005525,-0.094931,0.031576,-0.001764,0.018896,-0.140817,0.012391,-0.06523,-0.078151,-0.003898,0.067564,-0.12466,-0.064772,0.019968,-0.06156,-0.007991,-0.062589,0.097729,-0.087282,-0.033342,0.041023,-0.033583,0.0241,-0.011584,0.014294,-0.043183,0.069909,1
0.103376,-0.009689,-0.005395,-0.061714,-0.00402,0.032928,0.015258,-0.004453,-0.029715,0.025729,0.034124,0.055999,0.040338,-0.090897,-0.013681,-0.175483,0.100084,0.021782,0.06474,0.028475,0.042452,-0.062356,-0.063093,0.024126,-0.061037,0.087197,0.007353,0.118726,-0.080944,-0.036827,-0.031721,0.010277,0.02603,-0.020187,0.05559,-0.043372,-0.042005,-0.025306,-0.046398,-0.048615,-0.106605,1
0.106116,0.07992,0.045628,-0.048974,0.003315,-0.023523,0.037165,-0.045228,-0.040783,0.031944,-0.036349,-0.031029,-0.042282,0.063556,0.053936,-0.104818,0.038737,0.03224,-0.028484,-0.061747,-0.051529,0.036769,0.001028,-0.000871,0.000617,-0.091579,0.076044,-0.005207,0.002932,0.01066,0.015407,-0.04374,-0.02671,-0.019135,0.073795,0.01517,0.007403,0.01544,-0.086297,0.013799,-0.057443,1
0.047466,0.005689,0.0086,0.017914,0.091755,-0.004168,-0.010472,-0.027308,0.033492,-0.00153,0.050063,-0.056015,-0.027546,0.034299,-0.008783,-0.002785,0.021019,-0.057478,0.00381,0.025762,-0.018804,-0.055981,-0.068119,-0.042678,0.022747,0.03294,0.072359,0.064221,-0.050158,-0.028441,0.02688,-0.04863,-0.001487,0.019544,0.063402,-0.010889,-0.077588,0.039466,-0.060404,-0.059164,0.020792,1
0.008612,0.059498,0.095696,-0.019122,-0.063443,0.000216,0.003353,0.019602,0.047074,0.002904,-0.048198,-0.099751,0.000091,0.139309,0.002777,-0.063868,0.041497,0.080573,-0.062855,-0.026939,-0.08569,-0.020667,-0.017345,0.014418,0.004492,-0.004814,0.042384,-0.085367,-0.098263,0.016452,0.015092,-0.070395,0.02358,-0.032324,0.081424,0.030784,-0.059438,0.035532,-0.079344,-0.026775,-0.027666,0
0.056878,0.121303,-0.034455,-0.001577,0.113277,-0.025331,0.042389,-0.036775,0.055913,0.012572,-0.001673,-0.002316,0.022718,-0.017184,0.061132,0.004689,-0.02623,0.023316,-0.033207,-0.113364,0.051612,-0.049081,-0.020302,0.064005,0.108322,0.034794,-0.073917,0.059422,-0.031281,-0.041965,-0.018158,-0.007591,-0.008299,-0.0599,-0.017818,0.000094,-0.161565,0.010384,-0.027057,-0.010938,0.044928,0
0.038534,-0.010113,0.11716,-0.028872,-0.040447,0.009389,0.086979,-0.006417,0.053778,0.069053,0.003264,0.000856,-0.040351,0.097615,-0.002036,-0.041064,0.00498,0.094405,0.035372,-0.086373,0.03532,-0.008843,-0.044189,0.067105,-0.03205,-0.030179,0.029635,0.027425,-0.010099,-0.040582,0.004261,0.00737,-0.062124,-0.059376,0.008622,0.033649,-0.031723,0.048428,-0.041629,-0.010016,0.018594,0
0.070902,0.033994,-0.036591,0.005943,-0.056726,0.002477,-0.000587,-0.065074,0.005467,0.092267,-0.059292,-0.026,-0.07463,-0.074448,0.062951,0.062194,0.076575,-0.087954,0.0415,-0.060125,-0.067662,-0.043657,0.007049,0.120026,-0.038469,-0.079666,0.024798,0.041161,0.029923,-0.015927,0.046434,0.002376,0.176826,-0.056012,0.033506,0.0216,-0.034569,-0.018724,-0.088119,0.038387,0.093091,1
0.050134,0.010574,0.064985,-0.027851,-0.030126,0.01186,0.076974,0.046652,-0.051963,0.066296,0.168507,-0.05313,-0.036166,0.018266,0.089903,0.000629,0.04837,0.036783,0.043181,-0.006548,-0.009062,-0.095462,0.054588,0.020271,0.096466,0.000678,0.016698,-0.032747,-0.063511,-0.030678,-0.040621,0.009802,0.020321,-0.041924,0.078934,0.097638,-0.006724,0.000054,-0.000945,0.024733,-0.052327,1
0.014352,0.009765,-0.016838,-0.024943,-0.030322,-0.044145,0.022038,0.011979,0.142922,0.094245,0.027087,0.089132,0.027814,-0.079433,-0.062993,-0.061246,0.023968,-0.030901,-0.054052,0.001436,-0.026228,0.016569,-0.021388,-0.035718,0.063405,0.035902,-0.002498,-0.019183,-0.075088,0.044383,-0.003011,0.021609,0.043563,-0.027713,0.044958,-0.007556,0.041944,0.067015,-0.081511,-0.018866,0.061846,1
0.054641,-0.031637,0.028692,-0.041557,0.017089,-0.008628,-0.026605,-0.038468,0.041566,0.043487,0.041866,-0.104887,-0.032586,0.063639,0.039497,-0.034655,0.009266,-0.088106,0.067154,-0.018641,-0.087915,0.013869,0.001985,0.016604,0.022284,0.182066,-0.012937,-0.082628,-0.090083,0.013407,-0.040157,-0.000109,-0.003389,0.031672,0.068094,0.062415,-0.000338,-0.064926,-0.094176,0.039324,-0.013591,0
-0.056211,0.112648,0.022614,0.025948,0.022084,-0.025974,0.026039,0.06217,0.076369,0.079988,0.090591,-0.038679,0.081911,0.066796,-0.081973,-0.011362,0.10702,0.066166,-0.036454,0.007246,-0.01517,-0.00423,-0.048921,0.038547,0.143724,0.067808,-0.04436,0.075735,0.006093,-0.065437,0.024343,0.022236,0.060812,0.024501,-0.022461,-0.010804,0.102455,-0.061424,0.009053,-0.02504,0.033209,0
0.052619,0.023107,-0.040603,0.049856,0.045754,0.031048,-0.078116,0.057205,0.030925,-0.000794,0.06522,-0.036634,-0.030997,-0.058221,-0.029398,-0.134702,0.088275,-0.031886,-0.024293,-0.009683,-0.030079,0.061082,-0.009251,-0.051773,0.071595,0.000582,-0.03728,-0.001209,-0.019858,0.026507,-0.07082,-0.020743,-0.034284,-0.049675,-0.053203,-0.072394,0.058561,0.079773,-0.08916,0.008322,0.044133,1
-0.000911,0.113148,-0.01938,0.078806,-0.009553,-0.029768,0.067348,-0.022262,-0.062133,0.098283,0.075143,-0.030211,0.044176,0.05195,-0.030107,-0.053783,0.021281,0.037165,-0.076179,0.052594,-0.015909,-0.003391,-0.027632,0.043564,0.124769,0.033456,-0.135546,-0.009565,-0.032865,-0.060842,0.045232,0.011128,0.006054,-0.041289,0.021858,0.056625,-0.045283,-0.011532,-0.023027,0.0306,-0.079595,0
0.04494,0.087448,-0.02699,0.030397,-0.012726,0.028672,-0.01607,0.027287,-0.003317,-0.003314,0.098312,-0.090878,-0.070315,-0.035979,0.050364,-0.016131,0.033712,0.072181,0.028932,-0.075066,-0.016458,0.042769,0.043902,0.01361,0.072814,-0.021592,0.001332,-0.00851,-0.082506,-0.04577,-0.090734,-0.0865,0.035257,-0.091879,-0.043745,0.052274,0.025904,0.029826,-0.018063,0.072907,-0.004866,1
-0.019212,0.068715,-0.004269,0.041698,-0.046448,0.032523,-0.04223,-0.076959,0.090764,0.06756,0.021049,-0.010153,0.040725,0.003224,0.003577,-0.020598,0.087803,-0.11746,-0.048785,-0.067051,-0.00475,-0.045307,0.01365,0.018176,0.002664,0.068374,-0.034763,0.06025,0.017323,0.0737,-0.065387,-0.091939,0.06443,0.016087,-0.051175,0.032901,-0.025366,-0.067663,-0.188178,0.033898,-0.031283,1
